[1111877653, '[1391, 1956, 40]', 'Outside Entrance', '44 23N', '123 7W', ['44', '23', 'N', '123', '7', 'W'], (4692, 1119)]
[1080230291, '[1393, 1959, 32]', 'Succubus WDL3A2', '8 42N', '26 13W', ['8', '42', 'N', '26', '13', 'W'], (950, 1525)]
[1080230291, '[1393, 1959, 32]', 'Succubus WDL3B1', '9 24N', '38 10W', ['9', '24', 'N', '38', '10', 'W'], (780, 1517)]
[1080230291, '[1393, 1959, 32]', 'Succubus WDL3B2', '3 41N', '38 10W', ['3', '41', 'N', '38', '10', 'W'], (780, 1582)]
[1091841607, '[1393, 1959, 34]', 'Slayer WD L3A', '10 48N', '24 28W', ['10', '48', 'N', '24', '28', 'W'], (975, 1501)]
[1091841607, '[1393, 1959, 34]', 'Slayer WD L3A', '10 48N', '24 28W', ['10', '48', 'N', '24', '28', 'W'], (975, 1501)]
[1091841878, '[1393, 1959, 36]', 'OphidiansMansL15', '6 3N', '16 35W', ['6', '3', 'N', '16', '35', 'W'], (1087, 1555)]
[1091841878, '[1393, 1959, 36]', 'OphidiansMansL21', '10 16N', '16 35W', ['10', '16', 'N', '16', '35', 'W'], (1087, 1507)]
[1091841878, '[1393, 1959, 36]', 'OphidiansMansL22', '6 3N', '18 16W', ['6', '3', 'N', '18', '16', 'W'], (1063, 1555)]
[1091841878, '[1393, 1959, 36]', 'OphidiansMansL23', '8 15N', '19 58W', ['8', '15', 'N', '19', '58', 'W'], (1039, 1530)]
[1091841878, '[1393, 1959, 36]', 'OphidiansMansL24', '7 1N', '16 35W', ['7', '1', 'N', '16', '35', 'W'], (1087, 1544)]
[1091841878, '[1393, 1959, 36]', 'OphidiansMansL25', '6 3N', '20 44W', ['6', '3', 'N', '20', '44', 'W'], (1028, 1555)]
[1091841878, '[1393, 1959, 36]', 'OphidiansMans L31', '8 57N', '17 17W', ['8', '57', 'N', '17', '17', 'W'], (1077, 1522)]
[1091841878, '[1393, 1959, 36]', 'OphidiansMans L32', '6 51N', '20 52W', ['6', '51', 'N', '20', '52', 'W'], (1026, 1546)]
[1091841878, '[1393, 1959, 36]', 'OphidiansMansionL4', '10 16N', '20 52W', ['10', '16', 'N', '20', '52', 'W'], (1026, 1507)]
[1091840369, '[1393, 1959, 38]', 'OphidiansMansionL11', '8 5N', '19 32W', ['8', '5', 'N', '19', '32', 'W'], (1045, 1532)]
[1091840369, '[1393, 1959, 38]', 'OphidiansMansL12', '6 3N', '21 30W', ['6', '3', 'N', '21', '30', 'W'], (1017, 1555)]
[1091840369, '[1393, 1959, 38]', 'OphidiansMansL13', '10 11N', '21 26W', ['10', '11', 'N', '21', '26', 'W'], (1018, 1508)]
[1091840369, '[1393, 1959, 38]', 'OphidiansMansL13', '10 11N', '21 26W', ['10', '11', 'N', '21', '26', 'W'], (1018, 1508)]
[1080218702, '[1393, 1959, 40]', 'Evil Mage WDL13', '5 42N', '43 39W', ['5', '42', 'N', '43', '39', 'W'], (702, 1559)]
[1080218702, '[1393, 1959, 40]', 'Evil Mage WDL21', '7 54N', '34 6W', ['7', '54', 'N', '34', '6', 'W'], (838, 1534)]
[1080218702, '[1393, 1959, 40]', 'Evil Mage WDL22', '5 48N', '32 58W', ['5', '48', 'N', '32', '58', 'W'], (854, 1558)]
[1080218702, '[1393, 1959, 40]', 'Evil Mage WDL23', '12 49N', '33 32W', ['12', '49', 'N', '33', '32', 'W'], (846, 1478)]
[1080218702, '[1393, 1959, 40]', 'Evil Mage WDL24', '6 40N', '30 9W', ['6', '40', 'N', '30', '9', 'W'], (894, 1548)]
[1080218702, '[1393, 1959, 40]', 'EvilMageWD L3A1', '10 48N', '26 9W', ['10', '48', 'N', '26', '9', 'W'], (951, 1501)]
[1080218702, '[1393, 1959, 40]', 'EvilMageWD L3A2', '8 42N', '26 13W', ['8', '42', 'N', '26', '13', 'W'], (950, 1525)]
[1080218702, '[1393, 1959, 40]', 'EvilMageWD L3A3', '6 51N', '26 47W', ['6', '51', 'N', '26', '47', 'W'], (942, 1546)]
[1080218702, '[1393, 1959, 40]', 'Evil Mage WD L3B', '6 30N', '38 36W', ['6', '30', 'N', '38', '36', 'W'], (774, 1550)]
[1080218702, '[1393, 1959, 40]', 'FiendSpringWDL21', '6 51N', '30 9W', ['6', '51', 'N', '30', '9', 'W'], (894, 1546)]
[1080218702, '[1393, 1959, 40]', 'FiendSpringWDL22', '10 59N', '33 15W', ['10', '59', 'N', '33', '15', 'W'], (850, 1499)]
[1080218702, '[1393, 1959, 40]', 'FiendSpringWDL3B', '6 30N', '38 36W', ['6', '30', 'N', '38', '36', 'W'], (774, 1550)]
[1091839899, '[1393, 1959, 42]', 'Evil Mage WDL11', '9 40N', '46 15W', ['9', '40', 'N', '46', '15', 'W'], (665, 1514)]
[1091839899, '[1393, 1959, 42]', 'Evil Mage WDL11', '9 40N', '46 15W', ['9', '40', 'N', '46', '15', 'W'], (665, 1514)]
[1084433326, '[1393, 1960, 8]', 'Asylum Imp', '53 5S', '13 21W', ['53', '5', 'S', '13', '21', 'W'], (1133, 2227)]
[1084437195, '[1393, 1960, 10]', 'Ankh L2', '53 20N', '89 22W', ['53', '20', 'N', '89', '22', 'W'], (52, 1017)]
[1084437195, '[1393, 1960, 10]', 'Booty Island Dungeon', '15 33S', '155 15W', ['15', '33', 'S', '155', '15', 'W'], (4235, 1800)]
[1084437195, '[1393, 1960, 10]', 'Temple Island', '173 45S', '82 45E', ['173', '45', 'S', '82', '45', 'E'], (2499, 3600)]
[1084437195, '[1393, 1960, 10]', 'The Grotto', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1084437653, '[1393, 1960, 12]', 'Hell Hound Ankh L1', '11 25N', '82 41W', ['11', '25', 'N', '82', '41', 'W'], (147, 1494)]
[1084437653, '[1393, 1960, 12]', 'Hell Hound Ankh L12', '11 25N', '89 13W', ['11', '25', 'N', '89', '13', 'W'], (54, 1494)]
[1084437653, '[1393, 1960, 12]', 'Hell Hound Ankh L13', '15 17N', '90 46W', ['15', '17', 'N', '90', '46', 'W'], (32, 1450)]
[1084437653, '[1393, 1960, 12]', 'Hell Hound Ankh L14', '20 55N', '89 38W', ['20', '55', 'N', '89', '38', 'W'], (48, 1386)]
[1084437653, '[1393, 1960, 12]', 'Hell Hound Compassio', '72 51N', '39 52E', ['72', '51', 'N', '39', '52', 'E'], (1889, 795)]
[1084437653, '[1393, 1960, 12]', 'Hell Hound Ruins', '153 27S', '48 5E', ['153', '27', 'S', '48', '5', 'E'], (2006, 3369)]
[1084439763, '[1393, 1960, 14]', 'Ankh L2', '53 20N', '89 22W', ['53', '20', 'N', '89', '22', 'W'], (52, 1017)]
[1084439763, '[1393, 1960, 14]', 'Booty Island Dungeon', '15 33S', '155 15W', ['15', '33', 'S', '155', '15', 'W'], (4235, 1800)]
[1084439763, '[1393, 1960, 14]', 'Fire Temple', '177 32S', '129 47W', ['177', '32', 'S', '129', '47', 'W'], (4597, 3643)]
[1084439763, '[1393, 1960, 14]', 'Temple Island', '173 45S', '82 45E', ['173', '45', 'S', '82', '45', 'E'], (2499, 3600)]
[1084439763, '[1393, 1960, 14]', 'The Grotto', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1126440862, '[1393, 1960, 16]', 'Giant Toad Jungle 1', '106 36S', '14 3W', ['106', '36', 'S', '14', '3', 'W'], (1123, 2836)]
[1126440862, '[1393, 1960, 16]', 'Giant Toad Jungle 2', '109 51S', '9 33W', ['109', '51', 'S', '9', '33', 'W'], (1187, 2873)]
[1126440862, '[1393, 1960, 16]', 'Dire Wolf E Yew', '52 22N', '18 54W', ['52', '22', 'N', '18', '54', 'W'], (1054, 1028)]
[1126440862, '[1393, 1960, 16]', 'Dire Wolf NE Yew', '99 29N', '34 6W', ['99', '29', 'N', '34', '6', 'W'], (838, 492)]
[1126440862, '[1393, 1960, 16]', 'Dire Wolf New Maginc', '45 5S', '157 46E', ['45', '5', 'S', '157', '46', 'E'], (3566, 2136)]
[1126440862, '[1393, 1960, 16]', 'Greater Mongbat Ankh', '64 51N', '85 51W', ['64', '51', 'N', '85', '51', 'W'], (102, 886)]
[1126440862, '[1393, 1960, 16]', 'Imp Ankh L1', '5 5N', '84 9W', ['5', '5', 'N', '84', '9', 'W'], (126, 1566)]
[1084432837, '[1393, 1960, 18]', 'Young Dragon Temple', '175 20S', '83 23E', ['175', '20', 'S', '83', '23', 'E'], (2508, 3618)]
[1084432837, '[1393, 1960, 18]', 'YoungPathaleo Grott', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1084437866, '[1393, 1960, 20]', 'Dagger Island 1', '80 41N', '154 15W', ['80', '41', 'N', '154', '15', 'W'], (4249, 706)]
[1084437866, '[1393, 1960, 20]', 'Dagger Island 2', '89 28N', '158 24W', ['89', '28', 'N', '158', '24', 'W'], (4190, 606)]
[1084437866, '[1393, 1960, 20]', 'Dagger Island 3', '89 12N', '163 45W', ['89', '12', 'N', '163', '45', 'W'], (4114, 609)]
[1084437866, '[1393, 1960, 20]', 'Dagger Island 4', '95 5N', '164 2W', ['95', '5', 'N', '164', '2', 'W'], (4110, 542)]
[1084437866, '[1393, 1960, 20]', 'Dagger Island 5', '92 32N', '166 8W', ['92', '32', 'N', '166', '8', 'W'], (4080, 571)]
[1084437866, '[1393, 1960, 20]', 'Dagger Island 6', '96 46N', '168 15W', ['96', '46', 'N', '168', '15', 'W'], (4050, 523)]
[1111507048, '[1393, 1962, 30]', 'StairsToWinterkeep', '45 36N', '46 20E', ['45', '36', 'N', '46', '20', 'E'], (1981, 1105)]
[1111507048, '[1393, 1962, 30]', 'InsideEntryFrznCatac', '50 32N', '45 21E', ['50', '32', 'N', '45', '21', 'E'], (1967, 1049)]
[1111507048, '[1393, 1962, 30]', 'FreezingTemptress', '52 7N', '45 54E', ['52', '7', 'N', '45', '54', 'E'], (1975, 1031)]
[1111507048, '[1393, 1962, 30]', 'Middle ', '48 46N', '46 7E', ['48', '46', 'N', '46', '7', 'E'], (1978, 1069)]
[1111507048, '[1393, 1962, 30]', 'South Room Middle', '47 11N', '46 20E', ['47', '11', 'N', '46', '20', 'E'], (1981, 1087)]
[1111507048, '[1393, 1962, 30]', 'Ancient Wyrm', '46 56N', '47 15E', ['46', '56', 'N', '47', '15', 'E'], (1995, 1090)]
[1111507048, '[1393, 1962, 30]', 'AbominalSnowman', '46 34N', '45 12E', ['46', '34', 'N', '45', '12', 'E'], (1965, 1094)]
[1074617172, '[1393, 1963, 8]', 'Asylum', '53 5S', '13 21W', ['53', '5', 'S', '13', '21', 'W'], (1133, 2227)]
[1074617172, '[1393, 1963, 8]', 'Booty Island', '53 20S', '172 58W', ['53', '20', 'S', '172', '58', 'W'], (3983, 2230)]
[1074617172, '[1393, 1963, 8]', 'Booty Island 2', '56 20S', '172 37W', ['56', '20', 'S', '172', '37', 'W'], (3988, 2264)]
[1074617172, '[1393, 1963, 8]', 'Booty Island 3', '37 37S', '179 13W', ['37', '37', 'S', '179', '13', 'W'], (3894, 2051)]
[1074617172, '[1393, 1963, 8]', 'Booty Island Dungeon', '15 38S', '157 17W', ['15', '38', 'S', '157', '17', 'W'], (4206, 1801)]
[1074617172, '[1393, 1963, 8]', 'Exodus L2', '137 6N', '43 52E', ['137', '6', 'N', '43', '52', 'E'], (1946, 64)]
[1074617172, '[1393, 1963, 8]', 'Exodus L2', '137 6N', '43 52E', ['137', '6', 'N', '43', '52', 'E'], (1946, 64)]
[1099022477, '[1393, 1963, 10]', 'Ankh L1', '16 36N', '86 58W', ['16', '36', 'N', '86', '58', 'W'], (86, 1435)]
[1074584766, '[1393, 1963, 12]', 'Swamp 1', '62 13S', '49 8E', ['62', '13', 'S', '49', '8', 'E'], (2021, 2331)]
[1074584766, '[1393, 1963, 12]', 'Swamp 2', '62 8S', '41 45E', ['62', '8', 'S', '41', '45', 'E'], (1916, 2330)]
[1074604138, '[1393, 1963, 14]', 'Asylum Chamber 4', '53 15S', '13 21W', ['53', '15', 'S', '13', '21', 'W'], (1133, 2229)]
[1074604138, '[1393, 1963, 14]', 'Exodus L21', '126 54N', '42 32E', ['126', '54', 'N', '42', '32', 'E'], (1927, 180)]
[1074604138, '[1393, 1963, 14]', 'MistShrouded Island', '176 2N', '70 10W', ['176', '2', 'N', '70', '10', 'W'], (325, 3717)]
[1074607203, '[1393, 1963, 16]', 'Infiltrator 1', '48 46S', '92 6E', ['48', '46', 'S', '92', '6', 'E'], (2632, 2178)]
[1074607203, '[1393, 1963, 16]', 'Infiltrator 2', '57 49S', '101 27E', ['57', '49', 'S', '101', '27', 'E'], (2765, 2281)]
[1074607203, '[1393, 1963, 16]', 'Queens 1', '58 26S', '91 45E', ['58', '26', 'S', '91', '45', 'E'], (2627, 2288)]
[1074607203, '[1393, 1963, 16]', 'Queens 2', '56 25S', '93 47E', ['56', '25', 'S', '93', '47', 'E'], (2656, 2265)]
[1074607203, '[1393, 1963, 16]', 'Queens 3', '44 12S', '92 57E', ['44', '12', 'S', '92', '57', 'E'], (2644, 2126)]
[1074607203, '[1393, 1963, 16]', 'Warriors 1', '38 24S', '92 19E', ['38', '24', 'S', '92', '19', 'E'], (2635, 2060)]
[1074607203, '[1393, 1963, 16]', 'Warriors 2', '55 32S', '91 32E', ['55', '32', 'S', '91', '32', 'E'], (2624, 2255)]
[1074607203, '[1393, 1963, 16]', 'Warriors 3', '43 56S', '90 50E', ['43', '56', 'S', '90', '50', 'E'], (2614, 2123)]
[1074607203, '[1393, 1963, 16]', 'Workers 1', '57 13S', '106 6E', ['57', '13', 'S', '106', '6', 'E'], (2831, 2274)]
[1074607203, '[1393, 1963, 16]', 'Workers 2', '56 46S', '96 15E', ['56', '46', 'S', '96', '15', 'E'], (2691, 2269)]
[1074607203, '[1393, 1963, 16]', 'Workers 3', '51 51S', '91 37E', ['51', '51', 'S', '91', '37', 'E'], (2625, 2213)]
[1074607203, '[1393, 1963, 16]', 'Workers 4', '38 3S', '95 37E', ['38', '3', 'S', '95', '37', 'E'], (2682, 2056)]
[1074607203, '[1393, 1963, 16]', 'Workers 5', '40 20S', '89 55E', ['40', '20', 'S', '89', '55', 'E'], (2601, 2082)]
[1074600488, '[1393, 1963, 18]', 'Desert 1 West', '67 35N', '36 0E', ['67', '35', 'N', '36', '0', 'E'], (1835, 855)]
[1074600488, '[1393, 1963, 18]', 'Desert 1 East', '68 6N', '47 15E', ['68', '6', 'N', '47', '15', 'E'], (1995, 849)]
[1074583710, '[1393, 1963, 20]', 'NE Destard', '76 1S', '11 31E', ['76', '1', 'S', '11', '31', 'E'], (1486, 2488)]
[1074619964, '[1393, 1966, 8]', 'Ankh L11', '11 25N', '84 1W', ['11', '25', 'N', '84', '1', 'W'], (128, 1494)]
[1074619964, '[1393, 1966, 8]', 'Ankh L12', '11 4N', '89 5W', ['11', '4', 'N', '89', '5', 'W'], (56, 1498)]
[1074619964, '[1393, 1966, 8]', 'Ankh L13', '15 17N', '90 46W', ['15', '17', 'N', '90', '46', 'W'], (32, 1450)]
[1074619964, '[1393, 1966, 8]', 'Ankh L14', '20 55N', '89 38W', ['20', '55', 'N', '89', '38', 'W'], (48, 1386)]
[1074619964, '[1393, 1966, 8]', 'Compassion Desert', '72 4N', '39 14E', ['72', '4', 'N', '39', '14', 'E'], (1880, 804)]
[1074619964, '[1393, 1966, 8]', 'Ruins', '153 27S', '48 5E', ['153', '27', 'S', '48', '5', 'E'], (2006, 3369)]
[1074593358, '[1393, 1966, 10]', 'Booty Island', '37 37S', '179 13W', ['37', '37', 'S', '179', '13', 'W'], (3894, 2051)]
[1074593358, '[1393, 1966, 10]', 'Ettin Tower', '76 38S', '24 23E', ['76', '38', 'S', '24', '23', 'E'], (1669, 2495)]
[1074593358, '[1393, 1966, 10]', 'The Bloody Fields', '22 3S', '12 39W', ['22', '3', 'S', '12', '39', 'W'], (1143, 1874)]
[1074593358, '[1393, 1966, 10]', 'The Grotto', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1074593358, '[1393, 1966, 10]', 'NE Brit', '33 23N', '27 50E', ['33', '23', 'N', '27', '50', 'E'], (1718, 1244)]
[1074593358, '[1393, 1966, 10]', 'NE Yew', '109 4N', '23 7W', ['109', '4', 'N', '23', '7', 'W'], (994, 383)]
[1074593358, '[1393, 1966, 10]', 'N Skara Brae', '30 40S', '30 39W', ['30', '40', 'S', '30', '39', 'W'], (887, 1972)]
[1074593358, '[1393, 1966, 10]', 'N Yew', '103 26N', '35 34W', ['103', '26', 'N', '35', '34', 'W'], (817, 447)]
[1074593358, '[1393, 1966, 10]', 'SW Trinsic', '143 5S', '19 3E', ['143', '5', 'S', '19', '3', 'E'], (1593, 3251)]
[1074593358, '[1393, 1966, 10]', 'SW Trinsic', '143 5S', '19 3E', ['143', '5', 'S', '19', '3', 'E'], (1593, 3251)]
[1099023319, '[1393, 1966, 12]', 'Ankh L1', '9 18N', '83 36W', ['9', '18', 'N', '83', '36', 'W'], (134, 1518)]
[1099023319, '[1393, 1966, 12]', 'Exodus', '126 54N', '42 32E', ['126', '54', 'N', '42', '32', 'E'], (1927, 180)]
[1099023319, '[1393, 1966, 12]', 'Exodus L2', '127 5N', '42 32E', ['127', '5', 'N', '42', '32', 'E'], (1927, 178)]
[1099020643, '[1393, 1966, 14]', 'Exodus L2', '128 8N', '43 56E', ['128', '8', 'N', '43', '56', 'E'], (1947, 166)]
[1099020643, '[1393, 1966, 14]', 'Exodus L22', '126 44N', '47 2E', ['126', '44', 'N', '47', '2', 'E'], (1991, 182)]
[1099020643, '[1393, 1966, 14]', 'Exodus L23', '134 28N', '51 11E', ['134', '28', 'N', '51', '11', 'E'], (2050, 94)]
[1099020643, '[1393, 1966, 14]', 'Exodus L24', '137 6N', '48 56E', ['137', '6', 'N', '48', '56', 'E'], (2018, 64)]
[1099020643, '[1393, 1966, 14]', 'Exodus L2 Flesh', '135 0N', '39 9E', ['135', '0', 'N', '39', '9', 'E'], (1879, 88)]
[1099021359, '[1393, 1966, 16]', 'North of Fire 2', '23 33N', '74 19W', ['23', '33', 'N', '74', '19', 'W'], (266, 1356)]
[1099021359, '[1393, 1966, 16]', 'Misc 1', '8 47S', '25 27W', ['8', '47', 'S', '25', '27', 'W'], (961, 1723)]
[1099021359, '[1393, 1966, 16]', 'Misc 2', '59 14N', '16 52E', ['59', '14', 'N', '16', '52', 'E'], (1562, 950)]
[1085582028, '[1393, 1966, 18]', 'Britain N', '30 29N', '23 33E', ['30', '29', 'N', '23', '33', 'E'], (1657, 1277)]
[1085582028, '[1393, 1966, 18]', 'Exodus L1', '77 20N', '34 1W', ['77', '20', 'N', '34', '1', 'W'], (839, 744)]
[1085582028, '[1393, 1966, 18]', 'Grotto EG', '111 47S', '116 38E', ['111', '47', 'S', '116', '38', 'E'], (2981, 2895)]
[1085582028, '[1393, 1966, 18]', 'Jungle', '127 47S', '19 15E', ['127', '47', 'S', '19', '15', 'E'], (1596, 3077)]
[1085582028, '[1393, 1966, 18]', 'Jungle', '127 47S', '19 15E', ['127', '47', 'S', '19', '15', 'E'], (1596, 3077)]
[1076297010, '[1393, 1966, 20]', 'The Grotto', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1076297010, '[1393, 1966, 20]', 'Trinsic', '130 4S', '21 5E', ['130', '4', 'S', '21', '5', 'E'], (1622, 3103)]
[1076297010, '[1393, 1966, 20]', 'Yew NE', '101 41N', '35 9W', ['101', '41', 'N', '35', '9', 'W'], (823, 467)]
[1085558025, '[1393, 1969, 8]', 'Asylum Elder Daemon', '52 59S', '13 34W', ['52', '59', 'S', '13', '34', 'W'], (1130, 2226)]
[1085558025, '[1393, 1969, 8]', 'Booty Island Blood', '15 33S', '155 15W', ['15', '33', 'S', '155', '15', 'W'], (4235, 1800)]
[1085558025, '[1393, 1969, 8]', 'Exodus Blood', '130 46N', '42 32E', ['130', '46', 'N', '42', '32', 'E'], (1927, 136)]
[1085558025, '[1393, 1969, 8]', 'Ankh Chaos L11', '20 33N', '87 7W', ['20', '33', 'N', '87', '7', 'W'], (84, 1390)]
[1085558025, '[1393, 1969, 8]', 'Ankh Chaos L12', '10 48N', '89 5W', ['10', '48', 'N', '89', '5', 'W'], (56, 1501)]
[1085558025, '[1393, 1969, 8]', 'Ankh Chaos L13', '8 42N', '85 8W', ['8', '42', 'N', '85', '8', 'W'], (112, 1525)]
[1085558025, '[1393, 1969, 8]', 'Ankh Chaos L14', '7 28N', '85 34W', ['7', '28', 'N', '85', '34', 'W'], (106, 1539)]
[1099022250, '[1393, 1969, 10]', 'Ankh Arcane L11', '12 18N', '88 39W', ['12', '18', 'N', '88', '39', 'W'], (62, 1484)]
[1099022250, '[1393, 1969, 10]', 'Ankh Arcane L12', '19 4N', '85 21W', ['19', '4', 'N', '85', '21', 'W'], (109, 1407)]
[1099022250, '[1393, 1969, 10]', 'Ankh Arcane L13', '20 55N', '89 13W', ['20', '55', 'N', '89', '13', 'W'], (54, 1386)]
[1099022250, '[1393, 1969, 10]', 'Ankh Arcane L14', '10 53N', '85 8W', ['10', '53', 'N', '85', '8', 'W'], (112, 1500)]
[1099022250, '[1393, 1969, 10]', 'Ankh Arcane L15', '18 59N', '85 42W', ['18', '59', 'N', '85', '42', 'W'], (104, 1408)]
[1099022250, '[1393, 1969, 10]', 'Ankh Arcane L16', '7 28N', '85 21W', ['7', '28', 'N', '85', '21', 'W'], (109, 1539)]
[1099022250, '[1393, 1969, 10]', 'Exodus Arcane L11', '71 16N', '26 38W', ['71', '16', 'N', '26', '38', 'W'], (944, 813)]
[1099022250, '[1393, 1969, 10]', 'Exodus Arcane L12', '75 45N', '22 55W', ['75', '45', 'N', '22', '55', 'W'], (997, 762)]
[1099022250, '[1393, 1969, 10]', 'Montor Arcane', '64 30N', '102 35E', ['64', '30', 'N', '102', '35', 'E'], (2781, 890)]
[1099022250, '[1393, 1969, 10]', 'The Grotto Arcane', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1099022250, '[1393, 1969, 10]', 'The Grotto Arcane', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1076304004, '[1393, 1969, 12]', 'Booty Island', '51 19S', '173 19W', ['51', '19', 'S', '173', '19', 'W'], (3978, 2207)]
[1076304004, '[1393, 1969, 12]', 'Ocllo', '97 59S', '169 14E', ['97', '59', 'S', '169', '14', 'E'], (3729, 2738)]
[1099022883, '[1393, 1969, 14]', 'Ankh L11', '31 12N', '90 4W', ['31', '12', 'N', '90', '4', 'W'], (42, 1269)]
[1099022883, '[1393, 1969, 14]', 'Ankh L12', '20 33N', '87 7W', ['20', '33', 'N', '87', '7', 'W'], (84, 1390)]
[1099022883, '[1393, 1969, 14]', 'Ankh L13', '18 27N', '90 4W', ['18', '27', 'N', '90', '4', 'W'], (42, 1414)]
[1099022883, '[1393, 1969, 14]', 'Ankh L14', '18 27N', '90 4W', ['18', '27', 'N', '90', '4', 'W'], (42, 1414)]
[1099022883, '[1393, 1969, 14]', 'Exodus L2', '131 50N', '36 42E', ['131', '50', 'N', '36', '42', 'E'], (1844, 124)]
[1085556374, '[1393, 1969, 16]', 'Ocllo Roaming 1', '100 27S', '150 53E', ['100', '27', 'S', '150', '53', 'E'], (3468, 2766)]
[1085556374, '[1393, 1969, 16]', 'Ocllo Roaming 2', '109 46S', '156 52E', ['109', '46', 'S', '156', '52', 'E'], (3553, 2872)]
[1085556374, '[1393, 1969, 16]', 'Ocllo Roaming 3', '98 52S', '158 7E', ['98', '52', 'S', '158', '7', 'E'], (3571, 2748)]
[1085556374, '[1393, 1969, 16]', 'Ocllo Roaming 4', '106 41S', '162 4E', ['106', '41', 'S', '162', '4', 'E'], (3627, 2837)]
[1085556374, '[1393, 1969, 16]', 'Ocllo Roaming 5', '102 34S', '168 40E', ['102', '34', 'S', '168', '40', 'E'], (3721, 2790)]
[1085556374, '[1393, 1969, 16]', 'Ocllo Roaming 6', '101 15S', '164 10E', ['101', '15', 'S', '164', '10', 'E'], (3657, 2776)]
[1085556374, '[1393, 1969, 16]', 'Serpentine Pass 1', '8 36N', '64 7W', ['8', '36', 'N', '64', '7', 'W'], (411, 1526)]
[1085556374, '[1393, 1969, 16]', 'Serpentine Pass 2', '8 36N', '56 48W', ['8', '36', 'N', '56', '48', 'W'], (515, 1526)]
[1085556374, '[1393, 1969, 16]', 'Serpentine Pass 3', '4 50N', '58 34W', ['4', '50', 'N', '58', '34', 'W'], (490, 1569)]
[1085556374, '[1393, 1969, 16]', 'Serpentine Pass 4', '5 53N', '62 43W', ['5', '53', 'N', '62', '43', 'W'], (431, 1557)]
[1099022185, '[1393, 1969, 18]', 'Exodus L1 DSK', '75 40N', '34 48W', ['75', '40', 'N', '34', '48', 'W'], (828, 763)]
[1099022185, '[1393, 1969, 18]', 'Grotto BMBK', '111 53S', '116 43E', ['111', '53', 'S', '116', '43', 'E'], (2982, 2896)]
[1099022185, '[1393, 1969, 18]', 'Nujelm Graveyard', '41 23N', '156 30E', ['41', '23', 'N', '156', '30', 'E'], (3548, 1153)]
[1099022185, '[1393, 1969, 18]', 'Ruins BK', '5 48N', '34 14W', ['5', '48', 'N', '34', '14', 'W'], (836, 1558)]
[1099022185, '[1393, 1969, 18]', 'Trinsic Jungle', '69 20S', '33 40E', ['69', '20', 'S', '33', '40', 'E'], (1801, 2412)]
[1099022185, '[1393, 1969, 18]', 'Vesper Graveyard', '66 16N', '103 13E', ['66', '16', 'N', '103', '13', 'E'], (2790, 870)]
[1099022185, '[1393, 1969, 18]', 'Yew Graveyard', '42 53N', '41 33W', ['42', '53', 'N', '41', '33', 'W'], (732, 1136)]
[1099023070, '[1393, 1969, 20]', 'Ankh L11 BK', '29 31N', '85 51W', ['29', '31', 'N', '85', '51', 'W'], (102, 1288)]
[1099023070, '[1393, 1969, 20]', 'Ankh L12 BK', '18 59N', '88 56W', ['18', '59', 'N', '88', '56', 'W'], (58, 1408)]
[1099023070, '[1393, 1969, 20]', 'Ankh L13 BK', '22 3N', '83 40W', ['22', '3', 'N', '83', '40', 'W'], (133, 1373)]
[1099023070, '[1393, 1969, 20]', 'Ankh L14 BK', '27 4N', '92 2W', ['27', '4', 'N', '92', '2', 'W'], (14, 1316)]
[1099023070, '[1393, 1969, 20]', 'Ankh L15 BM', '8 36N', '88 56W', ['8', '36', 'N', '88', '56', 'W'], (58, 1526)]
[1099023070, '[1393, 1969, 20]', 'Ankh L16 BM', '18 1N', '87 23W', ['18', '1', 'N', '87', '23', 'W'], (80, 1419)]
[1099023070, '[1393, 1969, 20]', 'Ankh L17 BM', '18 59N', '84 30W', ['18', '59', 'N', '84', '30', 'W'], (121, 1408)]
[1099023070, '[1393, 1969, 20]', 'Ankh L18 SK', '17 55N', '85 51W', ['17', '55', 'N', '85', '51', 'W'], (102, 1420)]
[1099023070, '[1393, 1969, 20]', 'Booty Island SK', '15 33S', '155 15W', ['15', '33', 'S', '155', '15', 'W'], (4235, 1800)]
[1099023070, '[1393, 1969, 20]', 'Court of Truth L1', '65 44N', '67 0W', ['65', '44', 'N', '67', '0', 'W'], (370, 876)]
[1099023070, '[1393, 1969, 20]', 'Court of Truth L2', '65 44N', '67 0W', ['65', '44', 'N', '67', '0', 'W'], (370, 876)]
